name,diag,max_lf,max_st,diag_dom,max_deg
bcsstk26,3.132926167684198e-10,0.43374046106077335,0.5765112358135118,0.21279916753381894,32
fpga_dcop_06,0.7063820604642367,0.9017591626729574,0.9942363642102386,0.509016393442623,35
swang1,0.9961727405969162,0.998372117030302,0.9984024745331699,1.0,9
c-27,0.22161616043759844,0.5473130355820979,0.6757358450187952,0.05237782160859084,368
fpga_dcop_25,0.7320602620635858,0.9197012909793602,0.9999976588982166,0.4245901639344262,35
rdb1250,0.014700443188961259,0.4818899595385001,0.4910483591659321,0.1536,5
fpga_dcop_41,0.7320608919989997,0.919702190057087,0.9999983830837627,0.4426229508196721,35
fpga_dcop_46,0.7320608922711538,0.9197021902738085,0.9999983832371493,0.4426229508196721,35
mhd1280a,0.0015986906712204087,0.08680186572396259,0.5669939582337297,0.01328125,55
lshp1882,0.1458462492250465,0.4265344079355239,0.43738375697458154,0.0,6
kineticBatchReactor_2,0.03181405524050843,0.6246977280702316,0.8032976254076518,0.4368264159596423,1165
spaceStation_5,0.023828717624733303,0.5318400613403419,0.7030183960085016,0.0,133
YaleB_10NN,0.5720244000823081,0.74317471366896,0.7584084732657862,0.0,53
plantsmargin_12NN,0.5864394957409687,0.697945006393354,0.7142878271680249,0.0,42
lshp1270,0.14651592062759575,0.4254730041532072,0.43931702814951545,0.0,6
saylr3,0.6414074845352056,0.9652306150845493,0.9749316218770244,0.529,6
G27,0.04764173415912339,0.14121010004764173,0.14287756074321106,0.0,37
wang2,0.8274832664992525,0.9575081317337789,0.9615909692709473,0.5160179125043058,6
fpga_dcop_40,0.7320608915290644,0.919702189682856,0.9999983828176694,0.43934426229508194,35
G54,0.07793017456359103,0.2300498753117207,0.2336346633416459,0.0,136
G39,0.07825950853028643,0.23196118328376897,0.234700266082329,0.0,210
G41,0.07821666014861166,0.23292921392256552,0.23457176378568634,0.0,279
reorientation_8,0.10825990701196743,0.5316060765088997,0.6248919843081913,0.17535392535392536,2919
can_1072,0.08614593378334941,0.24509803921568626,0.258277081324333,0.0,34
spaceStation_6,0.021400904595589597,0.5132993325776102,0.6702376416102646,0.0,145
fpga_dcop_22,0.7320555885843619,0.919696775295915,0.9999965631010362,0.41721311475409834,35
orsreg_1,7.288164436261113e-05,0.9896360109252293,0.9908825153245944,1.0,6
saylr4,0.00017614366772363194,0.9995077983817923,0.999525982768946,0.9873737373737373,6
ex24,0.06008546817543046,0.47487234004956014,0.5248934777289532,0.04555409548839247,45
cavity08,0.06900314920419909,0.439150576417292,0.4630957254922129,0.15736040609137056,61
G33,0.2,0.584,0.5998,0.0,4
spaceStation_14,0.024054520590948182,0.5579069446322377,0.7090032393087402,0.0,214
cavity06,0.13033535222099946,0.4269733853697268,0.45173554236710606,0.1785109983079526,61
reorientation_4,0.10022723928237734,0.5184504009264999,0.613589383429323,0.1762973868237026,2551
fpga_dcop_10,0.7255727980877225,0.9127114666923597,0.9983888886016288,0.4721311475409836,35
freeFlyingRobot_7,0.0017723915566819474,0.38246982110583344,0.510127596866026,0.327718223583461,785
G22,0.04764173415912339,0.14121010004764173,0.14287756074321106,0.0,37
dataset22mfeatzernike_10NN,0.5528284587172733,0.7438321410905889,0.763638191362814,0.0,40
bcsstm12,0.6214725387553526,0.8713614620490102,0.9047140078566248,0.20366598778004075,21
freeFlyingRobot_8,0.00035641551373380995,0.3783145869765361,0.5023269106601195,0.36539336061846295,881
dwt_1007,0.11743440233236152,0.3481049562682216,0.35206997084548103,0.0,9
lowThrust_2,0.10986700467680323,0.5912740970831879,0.7601503834410758,0.0008650519031141869,897
fpga_trans_01,0.7305359578190825,0.9177160177843796,0.9985838810662597,0.4598360655737705,49
c-18,0.19091275082249465,0.5318587239106658,0.724082508756858,0.49331489165514064,169
spaceStation_8,0.02008701089545814,0.4939896970410776,0.6515218563640822,0.0,151
fpga_dcop_48,0.7320608922726722,0.9197021902750174,0.9999983832379847,0.44344262295081965,35
reorientation_5,0.1049077243256103,0.5287405871158708,0.6204475796929857,0.1763085399449036,2727
G43,0.047664442326024785,0.1406101048617731,0.1428979980934223,0.0,36
ex29,0.9792327577941738,0.989753289720901,0.9898105633057457,0.2602787456445993,8
cavity09,0.04895903215848467,0.4259257436848484,0.46049397379403495,0.015228426395939087,61
jagmesh5,0.15225806451612903,0.44129032258064516,0.4565161290322581,0.0,6
reorientation_2,0.09680429912280193,0.5334282916421009,0.6413973903089532,0.17681347150259066,1447
minnesota,0.2856833910034602,0.7900086505190311,0.8566176470588235,0.0,5
fpga_dcop_49,0.7320608922727928,0.9197021902751135,0.9999983832380505,0.44508196721311477,35
mice_10NN,0.3785258463128775,0.6275708997433481,0.664082668738462,0.0,22
bcspwr06,0.2743396226415094,0.7052830188679245,0.8226415094339623,0.22627235213204952,12
plantstexture_10NN,0.5466538482814843,0.7161329426178521,0.7427131647738372,0.0,36
G48,0.2,0.5933333333333334,0.5998666666666667,0.0,4
rail_1357,0.9999764650840706,0.9999878458103774,0.9999888359673728,0.344141488577745,10
rail_1357_E,0.9998709472322029,0.9999138386213259,0.9999194173184507,0.4016212232866618,10
lshp2614,0.14538375973303672,0.4271412680756396,0.4360400444938821,0.0,6
Chem97ZtZ,0.03934350081288225,0.3351087713865449,1.0,1.0,100
fpga_dcop_15,0.7309927126297111,0.918396150496681,0.9997333005079105,0.44426229508196724,35
circuit_1,0.972666321719462,0.9960467434881322,0.998797925211737,0.4375,2570
freeFlyingRobot_2,0.0010267326469440565,0.3700843707438017,0.49686732647518933,0.3333333333333333,269
G28,0.04764173415912339,0.14106717484516437,0.14287756074321106,0.0,35
dynamicSoaringProblem_7,0.05324155240027104,0.4790517588171628,0.6152300490138833,0.06180575334662489,1315
reorientation_7,0.10867442204394076,0.5319955850433924,0.6250210797211021,0.17598953222113184,2871
delaunay_n12,0.14309670206819453,0.3962409167132476,0.42922023476802684,0.0,14
lnsp3937,1.4625513162627176e-10,0.6278388980959979,0.8697571124140545,0.12928625857251713,10
1138_bus,0.0011688838163450303,0.9576281394993648,0.9839250098101969,0.7706502636203867,17
msc01050,2.0036166275036344e-06,0.36698593355548037,0.42670460062697374,0.05714285714285714,127
dataset16mfeatkarhunen_10NN,0.6294981023453583,0.7510853226532294,0.7670970808986365,0.0,39
bcsstk12,2.5838162424563007e-08,0.4026177826305988,0.4968682230788751,0.1493550577053632,32
spiral,0.034561679052013815,0.21624559484022224,0.24800218553215558,0.5578800557880056,98
spiral_E,0.9999999962271705,0.9999999965610299,0.9999999966288283,0.11645746164574616,1433
bcsstk11,2.5838162424563007e-08,0.4026177826305988,0.4968682230788751,0.1493550577053632,32
dataset20mfeatpixel_10NN,0.6646350955603757,0.76441256467856,0.7772747283922447,0.0,54
cage8,0.7371096586782862,0.7967939124640862,0.8101904644389124,0.9556650246305419,17
bcsstk23,3.986164603803817e-15,0.45206270525783654,0.607903887251303,0.5539246968730057,30
adder_trans_02,0.9752342875102569,0.9882801989137813,0.9925730171553793,0.9570011025358324,1334
diag,0.23820161965931305,0.6829563436656427,0.7144186912408079,0.0,4
fpga_dcop_07,0.522234709847721,0.7549776085859077,0.9086274547322056,0.48032786885245904,35
M80PI_n1_E,1.0,1.0,1.0,1.0,0
M80PI_n1,0.33307958777952046,0.9942308840803975,0.9986769430475491,0.0004965243296921549,7
fpga_dcop_47,0.7320608922722792,0.9197021902747046,0.9999983832377699,0.4418032786885246,35
dynamicSoaringProblem_3,0.04819342059292152,0.45249788077327313,0.6029560332705031,0.014977359804946012,1075
S80PI_n1_E,1.0,1.0,1.0,1.0,0
S80PI_n1,0.33307958777952046,0.9942308840803975,0.9986769430475491,0.0004965243296921549,7
dwt_2680,0.10708862782705986,0.30424358666986334,0.32118596659474147,0.0,18
kineticBatchReactor_1,0.00011121510522947177,0.761387878001628,0.8397915206831346,0.4342105263157895,459
fpga_dcop_13,0.7294839281707496,0.9179520148569723,0.9995239670796813,0.44508196721311477,35
lshp2233,0.14559561843906893,0.4266153745843385,0.43665645171806744,0.0,6
dynamicSoaringProblem_8,0.05291313757080158,0.467183420377314,0.6116493319980784,0.01947502116850127,1327
c-26,0.09997307078087359,0.4747424256805525,0.70997910521642,0.11516136521941026,437
G51,0.07801529099703541,0.23076923076923078,0.23388984240911218,0.0,156
dynamicSoaringProblem_5,0.04737679297703805,0.46841291968286675,0.5997149663044385,0.061449098135126876,1225
rajat12,0.2911552441258521,0.3859781131887365,0.9677382121966672,0.49654071314529,1194
bcsstk08,5.801515066382991e-09,0.5902997207691368,0.7729300413651374,0.186219739292365,338
jagmesh7,0.152751677852349,0.4391946308724832,0.45798657718120805,0.0,6
bcsstm24,1.0,1.0,1.0,1.0,0
jagmesh2,0.14697742170429717,0.42403495994173346,0.4406409322651129,0.0,6
lshp1561,0.14614736447898136,0.4257092032581219,0.43825484505196144,0.0,6
pde2961,0.22272191749794898,0.8014601038008969,0.8033909396166228,0.0729483282674772,4
fpga_dcop_27,0.7320565195172729,0.9196970656155423,0.9999979074494351,0.4204918032786885,35
reorientation_3,0.09034991605218237,0.5097930646501002,0.6017557596409904,0.18265021886191804,2359
laser,0.42873464712118403,0.9043130532504103,0.9524421593015017,0.3331112591605596,4
fpga_trans_02,0.7305354255839542,0.9177198520610359,0.9986216926320715,0.4098360655737705,49
semeion_10NN,0.7006479541117968,0.780850719748937,0.7903927582237203,0.0,35
dynamicSoaringProblem_4,0.04558569696118898,0.4498431410260705,0.5967188086692746,0.016609213412723284,1195
ex6,0.028258666089218107,0.5092090212748873,0.5347349122702109,0.01877649909145972,61
plbuckle_G,0.01895974115515103,0.5313607960479594,0.5459968927494125,0.37753510140405616,26
plbuckle,2.247127463197934e-06,0.28277625583370464,0.3111745895978371,0.18018720748829953,43
c-20,0.21198632750141377,0.5056115394192021,0.6979672466589283,0.060253337897980146,157
fpga_dcop_26,0.7320596396867585,0.9197012945664195,0.9999975160988553,0.4155737704918033,35
G34,0.2,0.59,0.5998,0.0,4
reorientation_6,0.1017748797677848,0.522945327088081,0.6157616321903571,0.17598137059214902,2823
lshp1009,0.14697742170429717,0.42403495994173346,0.4406409322651129,0.0,6
freeFlyingRobot_3,0.0010285431426028443,0.36667582069422494,0.500199402636044,0.3329452852153667,345
mhd3200b,0.9957354405096404,0.9987633292128613,0.9988083315304791,0.754375,9
jagmesh6,0.15311909262759923,0.44957188924719227,0.45913488268653396,0.0,6
fpga_dcop_45,0.7320608922680245,0.9197021902713172,0.9999983832354077,0.4426229508196721,35
sstmodel,0.14703943030462877,0.3695547057013495,0.38696206426656116,0.20089686098654708,17
dynamicSoaringProblem_6,0.05341712688920917,0.4790014858373999,0.6148309816931784,0.062372486155639756,1285
fpga_dcop_44,0.7320608922594473,0.9197021902644879,0.9999983832306106,0.4426229508196721,35
G46,0.047664442326024785,0.14080076263107721,0.1428979980934223,0.0,35
c-19,0.05414010481290191,0.35657587225226484,0.4830302523456033,0.2578427159432746,361
fpga_dcop_50,0.7320608922728168,0.9197021902751326,0.9999983832380636,0.44508196721311477,35
c-28,0.1805375668900856,0.5080824257767911,0.6730514530535213,0.4488908220965637,385
fpga_dcop_18,0.7312281295951406,0.9186617260847627,0.9996450766490376,0.4278688524590164,35
rajat04,0.009720363440509864,0.4966276009073439,0.8489375507066613,0.9606147934678194,660
msc01440,2.3264557459619465e-06,0.3468744047922272,0.37471536234246006,0.022916666666666665,41
Plants_10NN,0.4879158078174985,0.6835061949311277,0.7126355818837131,0.0,36
fpga_dcop_30,0.7320603949471893,0.9197017490605096,0.9999980595157052,0.41885245901639345,35
ACTIVSg2000,0.004483694880641619,0.4976776106210987,0.6846566391869564,0.0725,33
cryg2500,0.0034656155327738147,0.7840044196630952,0.8118061829099201,0.5032,4
fpga_dcop_02,0.7320924054305993,0.9195968653210738,0.9999362078791325,0.5057377049180328,35
delaunay_n10,0.14349775784753363,0.3951793721973094,0.43021300448430494,0.0,12
jagmesh4,0.15151515151515152,0.4414983164983165,0.4543350168350168,0.0,6
fpga_dcop_34,0.7320606153111809,0.9197019693560496,0.9999982517684665,0.4204918032786885,35
bcspwr08,0.2684297520661157,0.6846280991735537,0.8049586776859504,0.23891625615763548,13
fpga_dcop_43,0.7320608922360445,0.9197021902458528,0.9999983832174775,0.44426229508196724,35
jagmesh3,0.14794185572612417,0.43268577638907757,0.44355386496399946,0.0,6
Trefethen_2000,0.04772586264496731,0.11134443755070873,0.14312986207225695,0.997,21
fpga_dcop_28,0.7320594385825437,0.9197004042881772,0.999998239838907,0.4155737704918033,35
TSOPF_FS_b9_c1,0.06319753675234964,0.5347539873816878,0.6849564888323175,0.0069274653626731865,1209
mhd1280b,0.8345033306226903,0.9388187727843488,0.9580842465343556,0.4421875,31
NotreDame_yeast,0.32423312883435584,0.6254601226993866,0.8447852760736196,0.13386944181646168,56
fpga_dcop_35,0.732060784893919,0.919702104665508,0.9999983309618743,0.42950819672131146,35
watt_2,0.9671702461500004,0.968212564683684,0.9999999571125585,0.5220905172413793,127
cavity07,0.09022186541671133,0.40238731036014835,0.44201031305984617,0.032148900169204735,61
iprob,0.0005301398429192088,0.00755391863481116,1.0,0.33988670443185603,3000
S20PI_n1_E,1.0,1.0,1.0,1.0,0
S20PI_n1,0.33234128902470905,0.9774450486803168,0.9948273729334676,0.0019455252918287938,7
G37,0.07821666014861166,0.23292921392256552,0.23457176378568634,0.0,279
3elt,0.1467479169257555,0.41854246984205945,0.44018156945653525,0.0,9
plat1919,0.6193518711154508,0.7573450852551286,0.7648936149630349,0.0005211047420531526,18
dw2048,0.7547578985885841,0.9665421046705518,0.9669198954100198,0.5537109375,7
power,0.2725467483038226,0.6915439351315572,0.8175299244304706,0.0,19
bcspwr09,0.2646290892336047,0.6780832437413608,0.793580095223468,0.23157283807312826,14
add32,0.9885444613549454,0.9988621184682012,0.9998159632802718,0.9419354838709677,14
Goodwin_010,0.6047607931249245,0.6885039667576314,0.7154977425391044,0.1362098138747885,61
blckhole,0.14335664335664336,0.41917697686928457,0.42845615922539,0.005159474671669793,19
t2dal_E,1.0,1.0,1.0,1.0,0
t2dal,0.3503617146374742,0.6772949789646286,0.6809381505968063,0.0,8
lshp3466,0.14504519584867762,0.427519250083696,0.43505189152996315,0.0,6
bcsstm11,1.0,1.0,1.0,1.0,0
fpga_dcop_05,0.692967586001732,0.9103812324906586,0.998763103754611,0.5,35
fpga_dcop_24,0.7320584869179335,0.9197008313955389,0.999996971389344,0.42704918032786887,35
ukerbe1_dual,0.20867814806530977,0.6050100648624469,0.6258107805859987,0.0,4
rdb5000,0.014947566924741394,0.47682559119121937,0.48133265929771546,0.0784,5
rdb1250l,0.04694826864174902,0.3961331903602059,0.5029727268117807,0.0768,5
rajat02,0.17496875557936084,0.43885020532047847,0.523120871272987,0.010714285714285714,540
G36,0.07833307222309259,0.23202255992480025,0.23492088359705468,0.0,326
eris1176,0.06338939197930142,0.1531910306166451,0.18995256576110392,0.14200680272108843,98
G45,0.047664442326024785,0.14165872259294565,0.1428979980934223,0.0,35
ex32,0.15018065700146357,0.5636819751282297,0.575739494113446,0.06902502157031924,12
grid2,0.20396039603960395,0.5418316831683169,0.6117574257425743,0.0,5
circuit_2,0.5791779392186778,0.7322711406114231,0.9997039583050893,0.8419068736141907,1273
fpga_dcop_32,0.7320597869954095,0.9197016417343764,0.9999978540946078,0.4155737704918033,35
spaceStation_12,0.026675052270596335,0.5868211917272042,0.7401295719401452,0.0,184
ex7,2.370867780015979e-09,0.2538713975648978,0.3385525256971989,0.04102878138395591,74
fpga_dcop_11,0.7282558016823492,0.9149333532335882,0.9981194862604698,0.45819672131147543,35
swang2,0.9954980202516719,0.9981691754276449,0.9982086497695608,1.0,9
fpga_dcop_09,0.7081024916589007,0.9011299113267977,0.9918188963653242,0.4672131147540984,35
orsirr_1,3.424345672558422e-05,0.9948469301805367,0.9954284797972588,1.0,12
fpga_dcop_03,0.6971373212174321,0.9166574263916992,0.9992529243717655,0.48278688524590163,35
rdb3200l,0.022192435042742625,0.46426241222891956,0.4696439806348813,0.05,5
freeFlyingRobot_4,0.001347488525003349,0.37436591895172877,0.5042118806610171,0.33545377438507207,473
cnae9_10NN,0.5792052510924799,0.7030685432878404,0.728771200039614,0.0,221
bcsstm21,1.0,1.0,1.0,1.0,0
c-25,0.05342033988769533,0.3053794236745062,0.407012719392266,0.2275480642612589,599
bcspwr07,0.2767857142857143,0.6991758241758241,0.8300137362637363,0.25496277915632753,12
G40,0.07833307222309259,0.23202255992480025,0.23492088359705468,0.0,326
S40PI_n_E,1.0,0.9798350137488543,0.9798350137488543,1.0,0
S40PI_n,0.33175182123474933,0.9815411980252889,0.9948489221226171,0.0036663611365719525,12
G42,0.07825338445887785,0.23233429845840833,0.23468189999217468,0.0,249
bcsstm08,1.0,1.0,1.0,1.0,0
sherman1,0.6414074845352056,0.9652306150845493,0.9749316218770244,0.529,6
G57,0.2,0.592,0.59992,0.0,4
nasa1824,7.0965078521355e-07,0.3713016521150106,0.42383753222601944,0.017543859649122806,41
bcsstm10,8.488917430239257e-05,0.40677949444945655,0.4557019056962457,0.001841620626151013,26
G30,0.04764173415912339,0.14140066698427822,0.14287756074321106,0.0,39
plsk1919,0.5317459892330102,0.7812850400205145,0.8795362102898723,0.0,6
G23,0.04764173415912339,0.14097189137684613,0.14287756074321106,0.0,36
spaceShuttleEntry_4,0.036247937528595,0.42703407618899547,0.5577137667842471,0.03346938775510204,2271
bcsstm09,1.0,1.0,1.0,1.0,0
S20PI_n,0.33042549656344045,0.9660608457195525,0.9905290046975632,0.00676818950930626,12
S20PI_n_E,1.0,0.9627749576988156,0.9627749576988156,1.0,0
watt_1,0.9999998358050894,0.9999999486021645,0.9999999572181558,0.5226293103448276,6
fpga_dcop_37,0.732060877473421,0.9197021784865147,0.9999983747972966,0.4377049180327869,35
freeFlyingRobot_6,0.0004362564908880857,0.3927198355015578,0.5228036541894951,0.36063132817153065,673
delaunay_n11,0.1431967556985037,0.3957488463152007,0.4294504265137743,0.0,13
grid2_dual,0.20416666666666666,0.5791666666666667,0.6123697916666667,0.0,4
spaceShuttleEntry_3,0.03771012980218977,0.4309617792117945,0.5566590999599744,0.0430752453653217,1699
fpga_dcop_36,0.7320608521544516,0.9197021583062693,0.9999983622936169,0.4319672131147541,35
netz4504,0.2755374455529015,0.6518195869045946,0.8263313193761417,0.0,8
G56,0.16668889185224697,0.48213095079343915,0.49793305774103214,0.0062,15
c-22,0.15900065026504948,0.4074252843600021,0.6054939151551365,0.10390295358649788,207
M20PI_n,0.33042549656344045,0.9660608457195525,0.9905290046975632,0.00676818950930626,12
M20PI_n_E,1.0,0.9627749576988156,0.9627749576988156,1.0,0
G53,0.07795447458684128,0.23043342687870283,0.23370751481135016,0.0,136
c-21,0.08792652784150326,0.356305855563821,0.5844175874737466,0.15987460815047022,450
G50,0.2,0.5966666666666667,0.5998666666666667,0.0,4
tub1000,1.0039328888649077e-05,0.9999312699167405,0.9999313468586067,0.004,3
qh1484,8.266453548304471e-15,0.014440056962403617,0.9976123818333235,0.11859838274932614,12
G26,0.04764173415912339,0.14116245831348262,0.14287756074321106,0.0,40
G31,0.04764173415912339,0.14116245831348262,0.14287756074321106,0.0,40
cavity05,0.139612895097418,0.4530784918972546,0.4680247360767709,0.06852791878172589,61
fpga_dcop_08,0.7139935185544712,0.9080750709705177,0.9976928735855247,0.4819672131147541,35
fpga_dcop_39,0.7320608902571145,0.9197021886699251,0.9999983820952836,0.44344262295081965,35
jagmesh8,0.15284661754855994,0.440589417280643,0.458271935699933,0.0,6
soc-sign-bitcoin-alpha,0.06435862538278327,0.20241578768288535,0.35462742429397753,0.13137721385144066,490
soc-sign-bitcoin-alpha_Time,1.1611087296052092e-10,0.1368888088971942,0.28384774883296116,0.13137721385144066,490
collins_15NN,0.26147358151711564,0.4774964196551742,0.514466391060518,0.0,24
rdb2048_noL,0.009345619708042839,0.4902268181903142,0.49742591150457466,0.12109375,5
fpga_dcop_19,0.7318074805566875,0.9193903785157144,0.999884998631798,0.41721311475409834,35
fpga_dcop_01,0.7322106364759406,0.9196838777891055,0.9999980738983039,0.3081967213114754,35
fpga_dcop_14,0.7309307491115347,0.9182843401071894,0.9996684880224522,0.4426229508196721,35
