name,diag,max_lf,max_st,diag_dom,max_deg
lshp2614,0.14661152977664124,0.43098185379655585,0.4440514731887804,0.0,6
lshp3025,0.14634433130305957,0.43072219739905476,0.44296028031888635,0.0,6
lshp3466,0.1461126280564167,0.43083619043708565,0.442012769714016,0.0,6
mhd1280a,0.09198614806858255,0.30756672745899427,0.5029575505416424,0.01328125,55
mhd1280b,0.4504982270111041,0.6757442391608807,0.7155296268005769,0.4421875,31
mhd3200b,0.5705151803385475,0.8642665701615788,0.8652991851776204,0.754375,9
mhd4800b,0.570435641722237,0.8649017892511927,0.8655905865752794,0.7545833333333334,9
mice_10NN,0.0,0.4029994761182233,0.4604883337305998,0.0,22
minnesota,0.0,0.752378248801413,0.8434519303557909,0.0,5
msc01050,0.2897597759010199,0.46364967271438506,0.500538985088024,0.05714285714285714,127
msc01440,0.29160578252773933,0.4928334027136775,0.5278434815187675,0.022916666666666665,41
nasa1824,0.2904465499546059,0.4956127892678786,0.5432572519404331,0.017543859649122806,41
netz4504,0.0,0.5243158252592214,0.7690549039605643,0.0,8
nnc1374,5.296143023612725e-08,0.29422238446027665,0.5993298394164032,0.0,16
orsirr_1,0.5000890718490872,0.9953828855287439,0.9960540136345526,1.0,12
orsreg1,0.5000889339586372,0.9946836910715209,0.9954821122276339,1.0,6
orsreg_1,0.5000889339586372,0.9946836910715209,0.9954821122276339,1.0,6
pde2961,0.5030458999743649,0.8690726488600288,0.8704723611096226,0.0729483282674772,4
plantsmargin_12NN,0.0,0.2654453937712028,0.29888669740116963,0.0,42
plantstexture_10NN,0.0,0.3581159935889647,0.4077080514031202,0.0,36
plat1919,0.35200271927587085,0.6027739315974733,0.6257832893387052,0.0005211047420531526,18
plbuckle,0.39142863011144763,0.5723018827254375,0.5959606759252054,0.18018720748829953,43
plsk1919,0.0,0.5416148220006823,0.7405114390106757,0.0,6
power,0.0,0.7065419202846103,0.8568140646432917,0.0,19
qh1484,0.16973695483570345,0.6979713458544639,0.9532687654817122,0.11859838274932614,12
rail_1357,0.4722880895384159,0.740538886742281,0.7631102522273949,0.33971997052321296,10
rail_1357_E,0.5,0.6872120532134759,0.7110376651580765,0.40604274134119384,10
rajat02,0.23426258089420762,0.5946579609457733,0.6747915950729174,0.010714285714285714,540
rajat04,0.5864230501105837,0.7473187965824353,0.8220215555051515,0.9548511047070125,660
rajat12,0.49512820924740797,0.6089082581659937,0.9830464037258821,0.494944119212347,1194
rajat19,0.28547815958643374,0.7526424973866567,0.9077440869023676,0.3059636992221262,301
rdb1250,0.4844596956628304,0.7286976392807281,0.7354009087585569,0.1536,5
rdb1250l,0.4148326430444213,0.6249424049332767,0.6788775527120324,0.0768,5
rdb2048,0.4463870600642117,0.6819458915951419,0.687413963234628,0.0625,5
rdb2048_noL,0.4918389013120173,0.7382462736072504,0.7428818087113871,0.12109375,5
rdb3200l,0.4656588096283141,0.7063051966753813,0.7108575946796474,0.05,5
rdb5000,0.4784488198835974,0.7223583729737847,0.7258249991918277,0.0784,5
reorientation_2,0.20545275325475387,0.5853384965093844,0.6679845473248618,0.17681347150259066,1447
reorientation_3,0.2007500965045384,0.5761189314745505,0.6395318339358435,0.18265021886191804,2359
reorientation_4,0.19433284456433436,0.5841450725055456,0.6516836874116656,0.1762973868237026,2551
reorientation_5,0.19374809848005753,0.5891190267914416,0.6568652265543407,0.1763085399449036,2727
reorientation_6,0.19444365798938698,0.5862728675468794,0.6542970514244715,0.17598137059214902,2823
reorientation_7,0.19390859395501545,0.5931249438080873,0.6626879496902498,0.17598953222113184,2871
reorientation_8,0.19247046545503288,0.5912699198264494,0.6614812045805976,0.17535392535392536,2919
saylr3,0.5968058807281066,0.9275703649592429,0.9592760420250156,0.528,6
saylr4,0.5000000905601778,0.9930237025133837,0.9977322943985864,0.9873737373737373,6
semeion_10NN,0.0,0.2635836787643766,0.2926031759873438,0.0,35
sherman1,0.5970646757190529,0.927538957046972,0.9592583827547642,0.528,6
sherman4,0.6695369815132688,0.8330824973138019,0.8500200197249324,1.0,6
spaceShuttleEntry_2,0.08682426005611174,0.4801281287052623,0.5644337363725842,0.04341736694677871,1322
spaceShuttleEntry_3,0.08285773259471184,0.5038361823752724,0.5978518114474153,0.0430752453653217,1699
spaceShuttleEntry_4,0.07531163768111424,0.4810704325171425,0.5670347594585636,0.03346938775510204,2271
spaceStation_10,7.57521018154429e-07,0.5280471897691517,0.6507933183222219,0.0,166
spaceStation_11,6.972498904687076e-07,0.5229431654804333,0.6422878014829941,0.0,178
spaceStation_12,6.774786169952543e-07,0.5181183071364874,0.6377159791704413,0.0,184
spaceStation_13,6.007355121941385e-07,0.4986204748172771,0.6172705618638847,0.0,211
spaceStation_14,5.647565427964068e-07,0.49834935131395564,0.6147144727417563,0.0,214
spaceStation_5,5.856704320834681e-07,0.48787031669175696,0.6026978459659184,0.0,133
spaceStation_6,5.266015186345794e-07,0.4817916866284314,0.5880891900543835,0.0,145
spaceStation_7,5.138809029584775e-07,0.4798364229425642,0.584516661743874,0.0,148
spaceStation_8,5.019408013338027e-07,0.47719587996098334,0.5812691750667462,0.0,151
spaceStation_9,4.909165431761287e-07,0.4750620281382665,0.5776181380082399,0.0,154
spiral,0.46832474161058774,0.8262664315831959,0.857343728666363,0.5264993026499303,98
spiral_E,0.3227313725575651,0.5232135918951816,0.5508257106409065,0.11645746164574616,1433
sstmodel,0.2921203773870681,0.5299428825195592,0.5767671702455254,0.20089686098654708,17
stufe,0.0,0.5309684684684685,0.5797136422136422,0.0,4
swang1,0.7101013786202197,0.8781943039213816,0.881105930801118,1.0,9
swang2,0.6960065496145981,0.8762891392429429,0.8791610047995906,1.0,9
t2dal,0.3456453138312238,0.6730434381859431,0.6763581014649579,0.0,8
t2dal_E,1.0,1.0,1.0,1.0,0
t2dal_a,0.3456453138312238,0.6730434381859431,0.6763581014649579,0.0,8
t2dal_bci,0.3456453138307228,0.6730434381856928,0.67635810146471,0.0,8
t2dal_bci_E,1.0,1.0,1.0,1.0,0
t2dal_e,1.0,1.0,1.0,1.0,0
tub1000,0.49998523433445535,0.9999656350532526,0.9999656739344488,0.004,3
uk,0.0,0.6830085682697623,0.7213930348258707,0.0,3
ukerbe1_dual,0.0,0.5091103965702036,0.5502411575562701,0.0,4
wang1,0.5015412753580384,0.8340836313444525,0.8510983059439288,0.6555287633482604,6
wang2,0.49983718655286985,0.8339151834703005,0.8509209322766794,0.5177402686875646,6
watt_1,0.5178571513737086,0.822431439573526,0.8524244826684713,0.5231681034482759,6
watt_2,0.5086398902400836,0.8084045109215007,0.8523327550059762,0.5226293103448276,127
yeast,0.08139144082839944,0.4949833164945298,0.6978410246764807,0.05717916137229987,64
