name,diag,max_lf,max_st,diag_dom,max_deg
dw2048,0.5807954495198435,0.9428087514710042,0.9434545280167226,0.5537109375,7
power,0.0,0.5759781619654231,0.7491659084015772,0.0,19
bcspwr09,0.2646290892336047,0.6780832437413608,0.793580095223468,0.23157283807312826,14
add32,0.5884260556018412,0.9591182566956435,0.993387939144587,0.9419354838709677,14
Goodwin_010,0.3464536534638975,0.4849268722715973,0.5295623315942664,0.1362098138747885,61
blckhole,0.14335664335664336,0.41917697686928457,0.42845615922539,0.005159474671669793,19
t2dal_E,1.0,1.0,1.0,1.0,0
t2dal,0.34040581426528604,0.6723494283229511,0.6760484326463754,0.0,8
lshp3466,0.14504519584867762,0.427519250083696,0.43505189152996315,0.0,6
bcsstm11,1.0,1.0,1.0,1.0,0
fpga_dcop_05,0.42998967726941106,0.8336214019702641,0.9977036834032046,0.5,35
fpga_dcop_24,0.4132769776261305,0.8241654667252392,0.9999933681213585,0.42704918032786887,35
ukerbe1_dual,0.0,0.500847936687394,0.5271339739966082,0.0,4
rdb5000,0.48555217068729045,0.7267699363744685,0.7291237718923536,0.0784,5
rdb1250l,0.44075545799558324,0.6456548933525513,0.7083476367419083,0.0768,5
rajat02,0.17386251899526237,0.438097792080093,0.5224814516849915,0.010714285714285714,540
G36,0.0,0.16675165731769506,0.16989631140574538,0.0,326
eris1176,0.06338939197930142,0.1531910306166451,0.18995256576110392,0.14200680272108843,98
G45,0.0,0.0986986986986987,0.1,0.0,35
ex32,0.38765627101031924,0.6856077605474646,0.6942958966773385,0.06902502157031924,12
grid2,0.0,0.4244402985074627,0.5122823383084577,0.0,5
circuit_2,0.49754010824428235,0.6803327908748343,0.9996465273761933,0.8419068736141907,1273
fpga_dcop_32,0.41327763831989417,0.824166585999412,0.9999953010014229,0.4155737704918033,35
spaceStation_12,8.152678841645881e-08,0.575497601750034,0.7330075557195102,0.0,184
ex7,0.20707584831515227,0.40837660946368476,0.4755223213108991,0.04102878138395591,74
fpga_dcop_11,0.41514284950024094,0.8169166556696213,0.9959526940630702,0.45819672131147543,35
swang2,0.7035203904720463,0.8794303429446543,0.8820299409286243,1.0,9
fpga_dcop_09,0.40917779019138206,0.7998796063527392,0.9834408393700156,0.4672131147540984,35
orsirr_1,0.5000883056622285,0.9974238319186112,0.9977145653285651,1.0,12
fpga_dcop_03,0.42877712922074357,0.842809340701753,0.9985909565128173,0.48278688524590163,35
rdb3200l,0.47658928431421466,0.7132249695293621,0.716105669855095,0.05,5
freeFlyingRobot_4,0.9931623887578163,0.9957163852522128,0.9966054194230921,0.33545377438507207,473
cnae9_10NN,0.0,0.2943556033361585,0.35543682361873974,0.0,221
bcsstm21,1.0,1.0,1.0,1.0,0
c-25,0.5960732731836498,0.703589853450733,0.7469590554362926,0.2275480642612589,599
bcspwr07,0.2767857142857143,0.6991758241758241,0.8300137362637363,0.25496277915632753,12
G40,0.0,0.16675165731769506,0.16989631140574538,0.0,326
S40PI_n_E,1.0,0.9999999999999998,0.9999999999999998,1.0,0
S40PI_n,0.04861165222688546,0.9737201092788004,0.9926663840968948,0.0036663611365719525,12
G42,0.0,0.1671618982935733,0.16970880380337888,0.0,249
bcsstm08,1.0,1.0,1.0,1.0,0
sherman1,0.6114710958703873,0.9623279615834953,0.97283883778834,0.529,6
G57,0.0,0.49,0.4999,0.0,4
nasa1824,0.29943988720093045,0.5595587019295901,0.5963632701445476,0.017543859649122806,41
bcsstm10,0.3351521528228598,0.6055651407338671,0.6380938618662877,0.001841620626151013,26
G30,0.0,0.09844922461230615,0.1,0.0,39
plsk1919,0.0,0.5329138566880928,0.7427383707556275,0.0,6
G23,0.0,0.09799899949974987,0.1,0.0,36
spaceShuttleEntry_4,0.013444870914655871,0.4134772905415798,0.5472489565584879,0.03346938775510204,2271
bcsstm09,1.0,1.0,1.0,1.0,0
S20PI_n,0.08572288605723105,0.9536574468323885,0.9870677359922834,0.00676818950930626,12
S20PI_n_E,1.0,1.0,1.0,1.0,0
watt_1,0.9999976191847447,0.9999992547348131,0.9999993796661124,0.5226293103448276,6
fpga_dcop_37,0.4132783439983145,0.8241672572207283,0.999996441200477,0.4377049180327869,35
freeFlyingRobot_6,0.9898868072580272,0.9938557781914049,0.9951719150956752,0.36063132817153065,673
delaunay_n11,0.0,0.29476089440182796,0.3340949893912192,0.0,13
grid2_dual,0.0,0.4712041884816754,0.512925392670157,0.0,4
spaceShuttleEntry_3,0.018615573876015236,0.4196704495745641,0.5478619611015609,0.0430752453653217,1699
fpga_dcop_36,0.4132783276389864,0.8241672247435705,0.999996413820692,0.4319672131147541,35
netz4504,0.0,0.5197827773467805,0.7602792862684251,0.0,8
G56,0.0,0.3785405664906385,0.3975036005760922,0.0062,15
c-22,0.9648599656035762,0.9752400570861283,0.9835160902378628,0.10390295358649788,207
M20PI_n,0.08572288605723105,0.9536574468323885,0.9870677359922834,0.00676818950930626,12
M20PI_n_E,1.0,1.0,1.0,1.0,0
G53,0.0,0.16537030774433548,0.16892120392289484,0.0,136
c-21,0.5710809361410917,0.6972911741532941,0.804564846168433,0.15987460815047022,450
G50,0.0,0.49583333333333335,0.49983333333333335,0.0,4
tub1000,0.499985283535966,0.999965633601891,0.9999656720743427,0.004,3
qh1484,0.00022362674080433556,0.01466045452032427,0.9976129157685925,0.11859838274932614,12
G26,0.0,0.09819909954977489,0.1,0.0,40
G31,0.0,0.09819909954977489,0.1,0.0,40
cavity05,0.38626418994444583,0.61011986676477,0.6205286345261909,0.06852791878172589,61
fpga_dcop_08,0.4205887506649465,0.8137722694086826,0.9953260674673221,0.4819672131147541,35
fpga_dcop_39,0.41327835225089593,0.824167273603927,0.9999964571811779,0.44344262295081965,35
jagmesh8,0.15284661754855994,0.440589417280643,0.458271935699933,0.0,6
soc-sign-bitcoin-alpha,0.0,0.147553502918341,0.3102351037329309,0.13137721385144066,490
soc-sign-bitcoin-alpha_Time,0.0,0.13688880879697762,0.2838477487498081,0.13137721385144066,490
collins_15NN,0.0,0.29250522761504294,0.34256433244881346,0.0,24
rdb2048_noL,0.49599657664511193,0.7406487732978319,0.7443113702111663,0.12109375,5
fpga_dcop_19,0.4133993987119508,0.8236876534422554,0.9997484647525731,0.41721311475409834,35
fpga_dcop_01,0.4131980805803819,0.8240047548809417,0.9999957793686896,0.3081967213114754,35
fpga_dcop_14,0.41382972154146114,0.8219815495244115,0.9992777975649398,0.4426229508196721,35
fpga_dcop_04,0.4262372551340649,0.837205259723924,0.9980846277180516,0.49426229508196723,35
t2dal_e,1.0,1.0,1.0,1.0,0
c-24,0.8642813451325809,0.9032616835429775,0.9357095631975126,0.16873027433843166,231
wang1,0.5007401081353055,0.8770426859433411,0.8890254998844345,0.6517395797450913,6
bcsstm26,1.0,1.0,1.0,1.0,0
